"","submission_id","trial_number","block","stimulus","RT","handedness","gender","age","education","total_time_spent","comments","mean_C","sd_C","trial_type","trial"
"1",8554,1,"reaction","circle",311,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",1
"2",8554,2,"reaction","square",269,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",2
"3",8554,3,"reaction","square",317,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",3
"4",8554,4,"reaction","square",325,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",4
"5",8554,5,"reaction","circle",240,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",5
"6",8554,6,"reaction","square",262,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",6
"7",8554,7,"reaction","square",295,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",7
"8",8554,8,"reaction","circle",277,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",8
"9",8554,9,"reaction","square",288,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",9
"10",8554,10,"reaction","circle",309,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",10
"11",8554,11,"reaction","circle",319,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",11
"12",8554,12,"reaction","square",296,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",12
"13",8554,13,"reaction","square",244,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",13
"14",8554,14,"reaction","circle",305,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",14
"15",8554,15,"reaction","square",308,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",15
"16",8554,16,"reaction","circle",277,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",16
"17",8554,17,"reaction","circle",301,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",17
"18",8554,18,"reaction","square",316,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",18
"19",8554,19,"reaction","circle",322,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",19
"20",8554,20,"reaction","circle",308,"Right","female",21,"high school / college",7.2514,"non given",311.337,157.141391262289,"acceptable",20
"21",8554,1,"goNoGo","circle",354,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",21
"22",8554,2,"goNoGo","circle",592,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",22
"23",8554,7,"goNoGo","circle",354,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",23
"24",8554,10,"goNoGo","circle",341,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",24
"25",8554,12,"goNoGo","circle",418,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",25
"26",8554,13,"goNoGo","circle",354,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",26
"27",8554,14,"goNoGo","circle",351,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",27
"28",8554,15,"goNoGo","circle",369,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",28
"29",8554,18,"goNoGo","circle",446,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",29
"30",8554,19,"goNoGo","circle",598,"Right","female",21,"high school / college",7.2514,"non given",442.368015414258,104.391939557178,"acceptable",30
"31",8554,1,"discrimination",NA,350,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",31
"32",8554,2,"discrimination",NA,339,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",32
"33",8554,3,"discrimination",NA,387,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",33
"34",8554,4,"discrimination",NA,391,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",34
"35",8554,5,"discrimination",NA,319,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",35
"36",8554,6,"discrimination",NA,414,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",36
"37",8554,7,"discrimination",NA,471,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",37
"38",8554,8,"discrimination",NA,380,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",38
"39",8554,9,"discrimination",NA,344,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",39
"40",8554,10,"discrimination",NA,420,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",40
"41",8554,11,"discrimination",NA,413,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",41
"42",8554,12,"discrimination",NA,403,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",42
"43",8554,13,"discrimination",NA,537,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",43
"44",8554,14,"discrimination",NA,567,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",44
"45",8554,15,"discrimination",NA,487,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",45
"46",8554,16,"discrimination",NA,439,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",46
"47",8554,17,"discrimination",NA,403,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",47
"48",8554,18,"discrimination",NA,422,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",48
"49",8554,19,"discrimination",NA,379,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",49
"50",8554,20,"discrimination",NA,454,"Right","female",21,"high school / college",7.2514,"non given",517.792,185.411607512044,"acceptable",50
"51",8553,1,"reaction","circle",273,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",51
"52",8553,2,"reaction","circle",252,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",52
"53",8553,3,"reaction","square",274,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",53
"54",8553,4,"reaction","square",289,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",54
"55",8553,5,"reaction","circle",245,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",55
"56",8553,6,"reaction","circle",408,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",56
"57",8553,7,"reaction","circle",273,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",57
"58",8553,8,"reaction","circle",322,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",58
"59",8553,9,"reaction","square",307,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",59
"60",8553,10,"reaction","circle",268,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",60
"61",8553,11,"reaction","square",380,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",61
"62",8553,12,"reaction","circle",314,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",62
"63",8553,13,"reaction","square",284,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",63
"64",8553,14,"reaction","circle",305,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",64
"65",8553,15,"reaction","square",295,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",65
"66",8553,16,"reaction","square",242,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",66
"67",8553,17,"reaction","circle",301,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",67
"68",8553,18,"reaction","square",289,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",68
"69",8553,19,"reaction","square",311,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",69
"70",8553,20,"reaction","square",279,"Right","female",21,"university",4.44878333333333,"non given",311.337,157.141391262289,"acceptable",70
"71",8553,1,"goNoGo","circle",429,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",71
"72",8553,4,"goNoGo","circle",441,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",72
"73",8553,5,"goNoGo","circle",490,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",73
"74",8553,7,"goNoGo","circle",353,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",74
"75",8553,8,"goNoGo","circle",423,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",75
"76",8553,10,"goNoGo","circle",374,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",76
"77",8553,11,"goNoGo","circle",473,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",77
"78",8553,16,"goNoGo","circle",397,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",78
"79",8553,18,"goNoGo","circle",376,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",79
"80",8553,19,"goNoGo","circle",520,"Right","female",21,"university",4.44878333333333,"non given",442.368015414258,104.391939557178,"acceptable",80
"81",8553,1,"discrimination",NA,504,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",81
"82",8553,2,"discrimination",NA,496,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",82
"83",8553,3,"discrimination",NA,516,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",83
"84",8553,4,"discrimination",NA,533,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",84
"85",8553,5,"discrimination",NA,402,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",85
"86",8553,6,"discrimination",NA,395,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",86
"87",8553,7,"discrimination",NA,346,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",87
"88",8553,8,"discrimination",NA,365,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",88
"89",8553,9,"discrimination",NA,449,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",89
"90",8553,10,"discrimination",NA,647,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",90
"91",8553,11,"discrimination",NA,460,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",91
"92",8553,12,"discrimination",NA,445,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",92
"93",8553,13,"discrimination",NA,527,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",93
"94",8553,14,"discrimination",NA,482,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",94
"95",8553,15,"discrimination",NA,437,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",95
"96",8553,16,"discrimination",NA,566,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",96
"97",8553,17,"discrimination",NA,537,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",97
"98",8553,18,"discrimination",NA,471,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",98
"99",8553,19,"discrimination",NA,458,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",99
"100",8553,20,"discrimination",NA,432,"Right","female",21,"university",4.44878333333333,"non given",517.792,185.411607512044,"acceptable",100
"101",8552,1,"reaction","square",319,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",101
"102",8552,2,"reaction","circle",300,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",102
"103",8552,3,"reaction","circle",267,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",103
"104",8552,4,"reaction","square",269,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",104
"105",8552,5,"reaction","square",256,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",105
"106",8552,6,"reaction","circle",304,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",106
"107",8552,7,"reaction","square",267,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",107
"108",8552,8,"reaction","circle",288,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",108
"109",8552,9,"reaction","square",248,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",109
"110",8552,10,"reaction","circle",276,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",110
"111",8552,11,"reaction","square",286,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",111
"112",8552,12,"reaction","circle",271,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",112
"113",8552,13,"reaction","square",410,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",113
"114",8552,14,"reaction","circle",335,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",114
"115",8552,15,"reaction","circle",344,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",115
"116",8552,16,"reaction","square",269,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",116
"117",8552,17,"reaction","circle",306,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",117
"118",8552,18,"reaction","circle",278,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",118
"119",8552,19,"reaction","square",278,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",119
"120",8552,20,"reaction","square",287,"Right","male",21,"university",25.5699166666667,"non given",311.337,157.141391262289,"acceptable",120
"121",8552,2,"goNoGo","square",389,"Right","male",21,"university",25.5699166666667,"non given",442.368015414258,104.391939557178,"acceptable",121
"122",8552,4,"goNoGo","square",357,"Right","male",21,"university",25.5699166666667,"non given",442.368015414258,104.391939557178,"acceptable",122
"123",8552,5,"goNoGo","square",629,"Right","male",21,"university",25.5699166666667,"non given",442.368015414258,104.391939557178,"acceptable",123
"124",8552,7,"goNoGo","square",487,"Right","male",21,"university",25.5699166666667,"non given",442.368015414258,104.391939557178,"acceptable",124
"125",8552,9,"goNoGo","square",436,"Right","male",21,"university",25.5699166666667,"non given",442.368015414258,104.391939557178,"acceptable",125
"126",8552,13,"goNoGo","square",376,"Right","male",21,"university",25.5699166666667,"non given",442.368015414258,104.391939557178,"acceptable",127
"127",8552,1,"discrimination",NA,387,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",131
"128",8552,2,"discrimination",NA,447,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",132
"129",8552,3,"discrimination",NA,551,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",133
"130",8552,4,"discrimination",NA,779,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",134
"131",8552,5,"discrimination",NA,571,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",135
"132",8552,6,"discrimination",NA,622,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",136
"133",8552,7,"discrimination",NA,458,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",137
"134",8552,8,"discrimination",NA,452,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",138
"135",8552,9,"discrimination",NA,423,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",139
"136",8552,10,"discrimination",NA,373,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",140
"137",8552,11,"discrimination",NA,399,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",141
"138",8552,12,"discrimination",NA,409,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",142
"139",8552,13,"discrimination",NA,464,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",143
"140",8552,14,"discrimination",NA,683,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",144
"141",8552,15,"discrimination",NA,471,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",145
"142",8552,16,"discrimination",NA,541,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",146
"143",8552,17,"discrimination",NA,562,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",147
"144",8552,18,"discrimination",NA,532,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",148
"145",8552,19,"discrimination",NA,535,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",149
"146",8552,20,"discrimination",NA,493,"Right","male",21,"university",25.5699166666667,"non given",517.792,185.411607512044,"acceptable",150
"147",8551,1,"reaction","square",577,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",151
"148",8551,2,"reaction","square",272,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",152
"149",8551,4,"reaction","circle",273,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",154
"150",8551,5,"reaction","circle",249,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",155
"151",8551,6,"reaction","circle",450,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",156
"152",8551,7,"reaction","circle",255,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",157
"153",8551,8,"reaction","square",286,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",158
"154",8551,9,"reaction","square",259,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",159
"155",8551,10,"reaction","square",267,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",160
"156",8551,11,"reaction","square",291,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",161
"157",8551,12,"reaction","square",294,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",162
"158",8551,13,"reaction","circle",291,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",163
"159",8551,14,"reaction","circle",243,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",164
"160",8551,15,"reaction","square",252,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",165
"161",8551,16,"reaction","square",283,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",166
"162",8551,17,"reaction","circle",316,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",167
"163",8551,18,"reaction","circle",254,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",168
"164",8551,19,"reaction","circle",284,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",169
"165",8551,20,"reaction","circle",277,"right","male",22,"university",4.11353333333333,"non given",311.337,157.141391262289,"acceptable",170
"166",8551,1,"goNoGo","square",311,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",171
"167",8551,3,"goNoGo","square",393,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",172
"168",8551,5,"goNoGo","square",347,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",173
"169",8551,8,"goNoGo","square",294,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",174
"170",8551,9,"goNoGo","square",438,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",175
"171",8551,14,"goNoGo","square",340,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",176
"172",8551,15,"goNoGo","square",454,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",177
"173",8551,16,"goNoGo","square",309,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",178
"174",8551,19,"goNoGo","square",328,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",179
"175",8551,20,"goNoGo","square",472,"right","male",22,"university",4.11353333333333,"non given",442.368015414258,104.391939557178,"acceptable",180
"176",8551,1,"discrimination",NA,462,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",181
"177",8551,2,"discrimination",NA,343,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",182
"178",8551,3,"discrimination",NA,426,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",183
"179",8551,4,"discrimination",NA,522,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",184
"180",8551,5,"discrimination",NA,419,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",185
"181",8551,6,"discrimination",NA,378,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",186
"182",8551,7,"discrimination",NA,448,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",187
"183",8551,8,"discrimination",NA,449,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",188
"184",8551,9,"discrimination",NA,444,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",189
"185",8551,10,"discrimination",NA,386,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",190
"186",8551,11,"discrimination",NA,405,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",191
"187",8551,12,"discrimination",NA,524,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",192
"188",8551,13,"discrimination",NA,342,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",193
"189",8551,14,"discrimination",NA,355,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",194
"190",8551,15,"discrimination",NA,463,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",195
"191",8551,16,"discrimination",NA,365,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",196
"192",8551,17,"discrimination",NA,388,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",197
"193",8551,18,"discrimination",NA,387,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",198
"194",8551,19,"discrimination",NA,354,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",199
"195",8551,20,"discrimination",NA,460,"right","male",22,"university",4.11353333333333,"non given",517.792,185.411607512044,"acceptable",200
"196",8550,1,"reaction","square",279,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",201
"197",8550,2,"reaction","circle",249,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",202
"198",8550,3,"reaction","circle",255,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",203
"199",8550,4,"reaction","square",245,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",204
"200",8550,5,"reaction","circle",247,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",205
"201",8550,6,"reaction","circle",238,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",206
"202",8550,7,"reaction","circle",274,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",207
"203",8550,8,"reaction","circle",273,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",208
"204",8550,9,"reaction","square",260,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",209
"205",8550,10,"reaction","square",278,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",210
"206",8550,11,"reaction","square",270,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",211
"207",8550,12,"reaction","circle",300,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",212
"208",8550,13,"reaction","circle",269,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",213
"209",8550,14,"reaction","square",267,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",214
"210",8550,15,"reaction","square",252,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",215
"211",8550,17,"reaction","circle",263,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",217
"212",8550,18,"reaction","square",276,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",218
"213",8550,19,"reaction","square",252,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",219
"214",8550,20,"reaction","circle",244,"right","male",21,"high school / college",6.7938,"non given",311.337,157.141391262289,"acceptable",220
"215",8550,1,"goNoGo","square",359,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",221
"216",8550,3,"goNoGo","circle",520,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",222
"217",8550,6,"goNoGo","circle",460,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",224
"218",8550,7,"goNoGo","circle",528,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",225
"219",8550,9,"goNoGo","circle",418,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",226
"220",8550,12,"goNoGo","circle",390,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",227
"221",8550,15,"goNoGo","circle",451,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",228
"222",8550,16,"goNoGo","circle",524,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",229
"223",8550,19,"goNoGo","circle",409,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",230
"224",8550,20,"goNoGo","circle",401,"right","male",21,"high school / college",6.7938,"non given",442.368015414258,104.391939557178,"acceptable",231
"225",8550,1,"discrimination",NA,380,"right","male",21,"high school / college",6.7938,"non given",517.792,185.411607512044,"acceptable",232
"226",8550,2,"discrimination",NA,438,"right","male",21,"high school / college",6.7938,"non given",517.792,185.411607512044,"acceptable",233
"227",8550,3,"discrimination",NA,508,"right","male",21,"high school / college",6.7938,"non given",517.792,185.411607512044,"acceptable",234
"228",8550,4,"discrimination",NA,452,"right","male",21,"high school / college",6.7938,"non given",517.792,185.411607512044,"acceptable",235
"229",8550,5,"discrimination",NA,452,"right","male",21,"high school / college",6.7938,"non given",517.792,185.411607512044,"acceptable",236
